DOG_ID,VIDEO_ID,GROUP,SPLIT_CLOSED_SET,SPLIT_OPEN_SET
283c2015-7c92-4733-8f09-17784c1f3d3e,283c2015-7c92-4733-8f09-17784c1f3d3e-d2772a84-7803-43b8-a2e1-1abda47f02ef.mp4,0,query,gallery
2850afad-8655-4f53-b8ec-3815603bac11,2850afad-8655-4f53-b8ec-3815603bac11-0871f5c0-d2b5-494e-9706-434a8bd34e24.mp4,1,train,train
2850afad-8655-4f53-b8ec-3815603bac11,2850afad-8655-4f53-b8ec-3815603bac11-69307132-9eae-4e5e-8086-310c3e320fde.mp4,0,train,train
2850afad-8655-4f53-b8ec-3815603bac11,2850afad-8655-4f53-b8ec-3815603bac11-b0dfc853-fca6-4bc7-8e67-6c680ec96f0b.mp4,0,train,train
2850afad-8655-4f53-b8ec-3815603bac11,2850afad-8655-4f53-b8ec-3815603bac11-c7b19a0e-bb30-473e-9d67-2725493cbb5b.mp4,0,train,train
2850afad-8655-4f53-b8ec-3815603bac11,2850afad-8655-4f53-b8ec-3815603bac11-1e60eb78-ccad-4067-a32d-1466b3485931.mp4,1,train,train
286b836f-f876-440e-b4e7-17c90d59788c,286b836f-f876-440e-b4e7-17c90d59788c-6d465f58-e084-4506-84f0-f1fe85ea6c54.mp4,1,train,query
286b836f-f876-440e-b4e7-17c90d59788c,286b836f-f876-440e-b4e7-17c90d59788c-fde752b2-b6b0-45da-8d63-df92859cd241.mp4,0,train,gallery
286b836f-f876-440e-b4e7-17c90d59788c,286b836f-f876-440e-b4e7-17c90d59788c-72f2a319-aa58-41b8-974e-2250eb65a66b.mp4,0,train,gallery
286b836f-f876-440e-b4e7-17c90d59788c,286b836f-f876-440e-b4e7-17c90d59788c-f85d51e7-d154-4788-a63b-06f2b9144acf.mp4,1,train,query
286b836f-f876-440e-b4e7-17c90d59788c,286b836f-f876-440e-b4e7-17c90d59788c-5266023f-0177-44c2-80b2-e6c3f8c48c51.mp4,1,train,query
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-4d8c154f-667b-4dc5-9e21-b994f229ba8e.mp4,0,train,query
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-6901a247-c5ff-4d8d-840e-0f6418d6b8d7.mp4,0,train,query
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-c384dce2-d197-4499-87c5-d959333478fd.mp4,1,train,gallery
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-d302e4dc-8498-47df-90a2-bf6158ad5bae.mp4,0,train,query
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-f4ec6b52-679f-4718-a336-407a4847872a.mp4,0,train,query
288660a7-814a-4a56-8b5f-2f6daa2379e7,288660a7-814a-4a56-8b5f-2f6daa2379e7-fc197674-439a-4754-95f6-29bfbc47b57b.mp4,0,train,query
2925d92d-ee80-4889-948d-293a0564279d,2925d92d-ee80-4889-948d-293a0564279d-2349bbe5-feee-4d4a-b745-3a05f5c00585.mp4,0,train,query
2925d92d-ee80-4889-948d-293a0564279d,2925d92d-ee80-4889-948d-293a0564279d-426e9575-37d7-47b7-977d-11c1daab5760.mp4,0,train,query
2925d92d-ee80-4889-948d-293a0564279d,2925d92d-ee80-4889-948d-293a0564279d-641f75b9-cbae-4f15-9b64-31ac470e6633.mp4,1,train,gallery
2925d92d-ee80-4889-948d-293a0564279d,2925d92d-ee80-4889-948d-293a0564279d-651cb4fb-d2f5-41ea-accd-8293ffad2291.mp4,1,train,gallery
2925d92d-ee80-4889-948d-293a0564279d,2925d92d-ee80-4889-948d-293a0564279d-6e719233-98fe-40a0-bd95-ec20fd3308b4.mp4,1,train,gallery
292fd429-17e9-4981-a2d2-13fbe7f35913,292fd429-17e9-4981-a2d2-13fbe7f35913-2433ef75-1e17-45c4-ad21-01219741d7c5.mp4,0,gallery,train
292fd429-17e9-4981-a2d2-13fbe7f35913,292fd429-17e9-4981-a2d2-13fbe7f35913-3ea1c64d-4601-4242-8d97-99c7a6dd81f1.mp4,1,query,train
292fd429-17e9-4981-a2d2-13fbe7f35913,292fd429-17e9-4981-a2d2-13fbe7f35913-663ea222-6879-4e56-a8bb-5c739ca6c540.mp4,1,query,train
292fd429-17e9-4981-a2d2-13fbe7f35913,292fd429-17e9-4981-a2d2-13fbe7f35913-e66af798-34bd-4f77-a823-59697eb8416d.mp4,0,gallery,train
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,296e6de7-10a1-4f8b-bf5a-1e6f8b594fad-0cfab610-f4d6-4eb8-8509-ee4978e50db1.mp4,0,train,train
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,296e6de7-10a1-4f8b-bf5a-1e6f8b594fad-38180b82-4216-4767-a2a6-4df8b47d0c28.mp4,0,train,train
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,296e6de7-10a1-4f8b-bf5a-1e6f8b594fad-866c5eb2-08e0-4218-8af3-3c9b2b6defc7.mp4,0,train,train
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,296e6de7-10a1-4f8b-bf5a-1e6f8b594fad-948169d9-e538-4c88-a429-f76017c8ec27.mp4,0,train,train
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,296e6de7-10a1-4f8b-bf5a-1e6f8b594fad-3769566d-62fe-4d34-a6fd-61aa499b7762.mp4,1,train,train
2989478b-49d3-4987-aa2c-32459677bf85,2989478b-49d3-4987-aa2c-32459677bf85-66cfc24d-fe80-49fa-a9bd-28fdcbfb92dd.mp4,0,train,train
2989478b-49d3-4987-aa2c-32459677bf85,2989478b-49d3-4987-aa2c-32459677bf85-690c0f98-7d9b-4cf5-b11f-9a051a93e580.mp4,0,train,train
2989478b-49d3-4987-aa2c-32459677bf85,2989478b-49d3-4987-aa2c-32459677bf85-a67be635-625a-471f-a1eb-cef8e2f98946.mp4,0,train,train
2989478b-49d3-4987-aa2c-32459677bf85,2989478b-49d3-4987-aa2c-32459677bf85-a9773e1a-9980-4c7e-96e1-b414205599aa.mp4,0,train,train
2989478b-49d3-4987-aa2c-32459677bf85,2989478b-49d3-4987-aa2c-32459677bf85-b282091b-cc49-4aa6-b2d4-80afa3ae07a0.mp4,0,train,train
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,2a0c5dd7-368b-4409-b3be-75c2ff0ff425-00eaf500-b40e-4751-ab71-96b2f41441e7.mp4,0,train,gallery
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,2a0c5dd7-368b-4409-b3be-75c2ff0ff425-67bce1fa-fa45-438d-97de-91103a74da02.mp4,0,train,gallery
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,2a0c5dd7-368b-4409-b3be-75c2ff0ff425-8f99adf2-dbd5-4060-be37-3070062eb69a.mp4,1,train,query
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,2a0c5dd7-368b-4409-b3be-75c2ff0ff425-b65ca8e5-d963-487a-9aab-b0948ad9af82.mp4,0,train,gallery
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,2a0c5dd7-368b-4409-b3be-75c2ff0ff425-fe1290dc-4a8b-4449-a082-3a4ee40594d2.mp4,1,train,query
2a4d0f25-c8c5-4873-8e5e-54899e076613,2a4d0f25-c8c5-4873-8e5e-54899e076613-b2416c4f-d6b8-43ff-afe0-3621f264fb35.mp4,0,gallery,gallery
2a4d0f25-c8c5-4873-8e5e-54899e076613,2a4d0f25-c8c5-4873-8e5e-54899e076613-d6a03603-b201-4807-8506-cd582234e407.mp4,0,gallery,gallery
2a4d0f25-c8c5-4873-8e5e-54899e076613,2a4d0f25-c8c5-4873-8e5e-54899e076613-47916937-c8f3-481a-bdbd-1ed494bd5269.mp4,0,gallery,gallery
2a4d0f25-c8c5-4873-8e5e-54899e076613,2a4d0f25-c8c5-4873-8e5e-54899e076613-143aa0a6-470c-42ff-81b8-8acd8b0b4fca.mp4,1,query,query
2a4d0f25-c8c5-4873-8e5e-54899e076613,2a4d0f25-c8c5-4873-8e5e-54899e076613-c92b884e-42c1-488e-bcb8-71b7b48d9741.mp4,1,query,query
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,2a4d3772-283f-4b69-b589-c0dc3f7c39ff-92e6feec-43e5-4316-b47a-7364f340a76e.mp4,0,train,gallery
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,2a4d3772-283f-4b69-b589-c0dc3f7c39ff-ae29965e-dcc6-4e98-9469-71b372d73f82.mp4,0,train,gallery
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,2a4d3772-283f-4b69-b589-c0dc3f7c39ff-a4dc485e-8272-4d97-b071-b72698b312e7.mp4,0,train,gallery
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,2a4d3772-283f-4b69-b589-c0dc3f7c39ff-fca232ac-e964-4fc5-9075-429795a93616.mp4,1,train,query
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,2a4d3772-283f-4b69-b589-c0dc3f7c39ff-486d2817-16d3-4fcf-ac62-c0661e5ab4fb.mp4,1,train,query
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-27f4b6fd-d46c-43a9-8493-012ec418a48d.mp4,0,query,query
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-7a3ea983-7021-4597-bcfd-aaca6c7daf80.mp4,0,query,query
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-90e10a95-e8b1-4b22-b793-5bba2076e005.mp4,0,query,query
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-b06e6f20-577f-4754-ab14-c2fc41a137c7.mp4,1,gallery,gallery
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-c373d0c3-8d81-4677-98bb-f9798a876dfd.mp4,1,gallery,gallery
2a5176f2-8d04-4312-9f8b-9188844abb39,2a5176f2-8d04-4312-9f8b-9188844abb39-0f71854f-dfd1-4569-989c-e6beba2a9886.mp4,1,gallery,gallery
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-07d890be-902a-42e5-a1f8-8d5e9f0a9e11.mp4,1,query,gallery
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-396f50e8-70b0-4591-a650-6a20307f3b5f.mp4,1,query,gallery
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-818dcae9-542c-4bf1-af52-ba91cce12c82.mp4,1,query,gallery
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-976b4301-4017-4fbb-96fa-5952eb26e58b.mp4,0,gallery,query
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-b41f3fa1-215d-41e3-83d7-96f25bcb1fc3.mp4,0,gallery,query
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-c2c7bd44-6501-432c-82fb-3bb2bf8680c7.mp4,0,gallery,query
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,2a694793-2bbf-4a66-a3c3-74f45e8b0ebd-d43e8da2-ebde-4f38-a918-5238f972e211.mp4,0,gallery,query
2a6cf26c-bb05-4620-8f61-bf15df6413ee,2a6cf26c-bb05-4620-8f61-bf15df6413ee-4f1be042-af42-408a-9e8f-2883a252fd4f.mp4,0,train,train
2a6cf26c-bb05-4620-8f61-bf15df6413ee,2a6cf26c-bb05-4620-8f61-bf15df6413ee-a5d0994d-a705-49a9-b76e-624fabfb3022.mp4,1,train,train
2a6cf26c-bb05-4620-8f61-bf15df6413ee,2a6cf26c-bb05-4620-8f61-bf15df6413ee-cee658a1-e8ac-44c3-aabe-0ead812d01c6.mp4,0,train,train
2a6cf26c-bb05-4620-8f61-bf15df6413ee,2a6cf26c-bb05-4620-8f61-bf15df6413ee-ecc8a11c-fa6b-4016-a3a7-aef89a64f042.mp4,1,train,train
2a8a6b29-77e2-473a-8e73-5de744b0b322,2a8a6b29-77e2-473a-8e73-5de744b0b322-71a13319-c130-4a18-8649-c3d98c89bbc9.mp4,0,train,train
2a8a6b29-77e2-473a-8e73-5de744b0b322,2a8a6b29-77e2-473a-8e73-5de744b0b322-c3e18f48-d0c8-42b2-b792-c5aac1ae78a9.mp4,1,train,train
2a8a6b29-77e2-473a-8e73-5de744b0b322,2a8a6b29-77e2-473a-8e73-5de744b0b322-fa2514ad-f70b-464b-b7b6-d75c3647168c.mp4,1,train,train
2a8d85f4-d5c4-41df-b2ed-3369c47f7a97,2a8d85f4-d5c4-41df-b2ed-3369c47f7a97-2fb1cf7c-fd0d-4c95-b98d-2292d9d7068a.mp4,0,train,query
2a96b205-8001-4ea4-b43f-0a8b7f23c547,2a96b205-8001-4ea4-b43f-0a8b7f23c547-12153e96-75e0-47cf-8d78-29ec8ae4bf1e.mp4,0,gallery,query
2a96b205-8001-4ea4-b43f-0a8b7f23c547,2a96b205-8001-4ea4-b43f-0a8b7f23c547-b4435650-3a04-401d-9133-8236f69207f9.mp4,0,gallery,query
2a96b205-8001-4ea4-b43f-0a8b7f23c547,2a96b205-8001-4ea4-b43f-0a8b7f23c547-e3e846fa-a411-420c-ba67-166678831dc4.mp4,1,query,gallery
2a96b205-8001-4ea4-b43f-0a8b7f23c547,2a96b205-8001-4ea4-b43f-0a8b7f23c547-cbc8a892-52ef-4aa5-a1d8-54ca200e2f18.mp4,0,gallery,query
2a96b205-8001-4ea4-b43f-0a8b7f23c547,2a96b205-8001-4ea4-b43f-0a8b7f23c547-c0166703-2924-471c-b975-319762618dda.mp4,1,query,gallery
2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6,2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6-41156d6b-d98b-44e6-975f-4d79255585ca.mp4,0,train,train
2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6,2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6-502e6b9e-2895-439f-98de-b26924fa3552.mp4,0,train,train
2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6,2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6-d5b312a4-8db8-4943-8138-3d212b3ac9a7.mp4,0,train,train
2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6,2b2f1c87-d9f6-4fb0-a72e-975f593dc3c6-e1b65cc0-ea4f-4107-b265-34a7cb08d906.mp4,0,train,train
2b5a8f9f-61ff-4803-9c1f-d63388785753,2b5a8f9f-61ff-4803-9c1f-d63388785753-3ce2b9d0-ce73-4ac7-aee4-9417c686ce2f.mp4,0,gallery,train
2b5a8f9f-61ff-4803-9c1f-d63388785753,2b5a8f9f-61ff-4803-9c1f-d63388785753-635b7357-7096-4705-883c-43abaacb652e.mp4,0,gallery,train
2b5a8f9f-61ff-4803-9c1f-d63388785753,2b5a8f9f-61ff-4803-9c1f-d63388785753-ec8103ad-f6fc-4622-90ce-6a1331d9ac53.mp4,0,gallery,train
2b5a8f9f-61ff-4803-9c1f-d63388785753,2b5a8f9f-61ff-4803-9c1f-d63388785753-2f1d5490-a704-4c93-9096-48d4492a68fc.mp4,0,gallery,train
2b5a8f9f-61ff-4803-9c1f-d63388785753,2b5a8f9f-61ff-4803-9c1f-d63388785753-074b5e5f-cb09-4500-9cfd-4ab7d489ac9c.mp4,0,gallery,train
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40-2882388c-d64a-41a6-aaef-ec49e35252ac.mp4,1,query,gallery
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40-8377e402-114f-48ed-9839-1d99bab795d8.mp4,0,gallery,query
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40-9f37df96-112d-4fc5-9b45-0a912f57ea2c.mp4,0,gallery,query
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40-5326817f-8f1c-4fb8-8d6d-d757f19d72f8.mp4,1,query,gallery
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40-b78c2c8f-492e-4756-b2b0-f2558f754f46.mp4,1,query,gallery
2bad0a9a-f9b1-4f64-986f-f84f576abfd7,2bad0a9a-f9b1-4f64-986f-f84f576abfd7-2b380e74-572c-4554-95a4-c561dd1c8691.mp4,0,train,train
2bad0a9a-f9b1-4f64-986f-f84f576abfd7,2bad0a9a-f9b1-4f64-986f-f84f576abfd7-81b2b2c9-6c50-47ed-b937-805d18ee1df5.mp4,0,train,train
2bad0a9a-f9b1-4f64-986f-f84f576abfd7,2bad0a9a-f9b1-4f64-986f-f84f576abfd7-e73c322b-25cc-4665-abe3-8a50c56bd8c7.mp4,0,train,train
2bad0a9a-f9b1-4f64-986f-f84f576abfd7,2bad0a9a-f9b1-4f64-986f-f84f576abfd7-faf2c691-842d-41a1-a8f5-220b8b6e18f3.mp4,0,train,train
2bd34070-5607-45cc-9e7a-cfbbe5e41623,2bd34070-5607-45cc-9e7a-cfbbe5e41623-51054244-14da-46d4-9d7f-e7d705e3baf5.mp4,0,gallery,train
2bd34070-5607-45cc-9e7a-cfbbe5e41623,2bd34070-5607-45cc-9e7a-cfbbe5e41623-7e67a58f-5577-42f2-9fb9-17017634560c.mp4,0,gallery,train
2bd34070-5607-45cc-9e7a-cfbbe5e41623,2bd34070-5607-45cc-9e7a-cfbbe5e41623-b6ed0d02-176d-4817-9ad3-e62437f3500d.mp4,0,gallery,train
2bd34070-5607-45cc-9e7a-cfbbe5e41623,2bd34070-5607-45cc-9e7a-cfbbe5e41623-d907c144-88bf-4aec-b568-1055214280ae.mp4,0,gallery,train
2bd34070-5607-45cc-9e7a-cfbbe5e41623,2bd34070-5607-45cc-9e7a-cfbbe5e41623-b3ff67b0-da16-43ae-a4b0-9ff0b1ae19bd.mp4,1,query,train
2bfe9460-bf97-48e3-b258-4ac5233e3f55,2bfe9460-bf97-48e3-b258-4ac5233e3f55-4d337c3b-912d-4bb1-955f-a8a68049074f.mp4,0,query,query
2bfe9460-bf97-48e3-b258-4ac5233e3f55,2bfe9460-bf97-48e3-b258-4ac5233e3f55-8f33dca2-87d2-48db-9060-bf27d90b6732.mp4,0,query,query
2bfe9460-bf97-48e3-b258-4ac5233e3f55,2bfe9460-bf97-48e3-b258-4ac5233e3f55-96813717-5305-41ec-bc5d-5ce5bae293bb.mp4,0,query,query
2bfe9460-bf97-48e3-b258-4ac5233e3f55,2bfe9460-bf97-48e3-b258-4ac5233e3f55-b5a75a38-516c-40bf-85ec-33a4f338b41d.mp4,0,query,query
2bfe9460-bf97-48e3-b258-4ac5233e3f55,2bfe9460-bf97-48e3-b258-4ac5233e3f55-7c5b7dc6-e03c-4843-979f-a00bf195169b.mp4,1,gallery,gallery
2bff5af9-9362-4822-8538-efbbc042dc66,2bff5af9-9362-4822-8538-efbbc042dc66-15ec1c53-7c3c-4f13-8717-8f6770629ca5.mp4,0,train,train
2bff5af9-9362-4822-8538-efbbc042dc66,2bff5af9-9362-4822-8538-efbbc042dc66-70e71905-19b7-43a4-8b0a-b7b54c6585d2.mp4,0,train,train
2bff5af9-9362-4822-8538-efbbc042dc66,2bff5af9-9362-4822-8538-efbbc042dc66-78c74eb5-fef7-4f2b-8d7a-23623f4ef606.mp4,0,train,train
2bff5af9-9362-4822-8538-efbbc042dc66,2bff5af9-9362-4822-8538-efbbc042dc66-88fa49e1-a93e-423c-af2e-812a04fac120.mp4,1,train,train
2bff5af9-9362-4822-8538-efbbc042dc66,2bff5af9-9362-4822-8538-efbbc042dc66-53536eca-6d89-4b46-8cbf-879782284fcc.mp4,1,train,train
2c2833be-6f2f-4306-bb99-ac3fa0ce3795,2c2833be-6f2f-4306-bb99-ac3fa0ce3795-4ed76d63-79b7-4501-9d95-3c160f1c66bc.mp4,0,train,train
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4-09509570-1f14-4c52-85ee-8d8041d73842.mp4,0,train,train
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4-88b7b344-fb1a-4779-8093-271465c628bc.mp4,1,train,train
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4-a978e43a-5916-45b9-bffa-e1ce6b49b5da.mp4,1,train,train
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4-e17149c1-ba81-44bc-8111-f20da341ebc5.mp4,0,train,train
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4-fcfb45e0-e919-43ca-8dc7-fc70e1b36eaf.mp4,1,train,train
2c6524e1-2e9d-4054-8856-7376035e117c,2c6524e1-2e9d-4054-8856-7376035e117c-07a1a2cc-4384-484e-a502-89ab29e78ddf.mp4,0,train,gallery
2c6524e1-2e9d-4054-8856-7376035e117c,2c6524e1-2e9d-4054-8856-7376035e117c-c512e2f9-03bb-43d3-b832-78707f1930e9.mp4,1,train,query
2c70d867-b7df-485e-a249-1ddd25b46562,2c70d867-b7df-485e-a249-1ddd25b46562-2e6d3b91-78aa-46c7-b0d4-d01d9fd1d9df.mp4,0,train,query
2caa4a37-d308-4b3e-b15d-8e921e272d05,2caa4a37-d308-4b3e-b15d-8e921e272d05-38c0c63f-3b54-4863-b8d4-b08d0d1dfaaa.mp4,0,train,query
2cc4b856-1730-4cb5-b171-2503b1473e6f,2cc4b856-1730-4cb5-b171-2503b1473e6f-a25c4e24-f753-471f-b6f2-94c6dda62d21.mp4,0,query,gallery
2cc4b856-1730-4cb5-b171-2503b1473e6f,2cc4b856-1730-4cb5-b171-2503b1473e6f-bb0e906d-3a3e-480a-a30f-5d6e5e019935.mp4,0,query,gallery
2cc4b856-1730-4cb5-b171-2503b1473e6f,2cc4b856-1730-4cb5-b171-2503b1473e6f-058ea220-b904-4bfd-8416-130d5fec05aa.mp4,1,gallery,query
2cc4b856-1730-4cb5-b171-2503b1473e6f,2cc4b856-1730-4cb5-b171-2503b1473e6f-3d08ce96-c980-4134-86f0-111e5e4e645d.mp4,1,gallery,query
2cc4b856-1730-4cb5-b171-2503b1473e6f,2cc4b856-1730-4cb5-b171-2503b1473e6f-0056208c-b881-4cdb-a26b-f9383b7fcd30.mp4,1,gallery,query
2d0e8a29-5466-4e05-82ff-346bc446fe61,2d0e8a29-5466-4e05-82ff-346bc446fe61-70ed8961-fa31-47c9-bc38-99e4bb0dce54.mp4,0,gallery,gallery
2d0e8a29-5466-4e05-82ff-346bc446fe61,2d0e8a29-5466-4e05-82ff-346bc446fe61-a98519fe-1da8-40a6-9221-460ab9359288.mp4,1,query,query
2d0e8a29-5466-4e05-82ff-346bc446fe61,2d0e8a29-5466-4e05-82ff-346bc446fe61-f31df02f-1416-4d83-8620-28096d53015b.mp4,1,query,query
2d1e248b-b695-4e32-92b8-67035b5e1823,2d1e248b-b695-4e32-92b8-67035b5e1823-829bea5a-184c-45f0-8728-4668f1d28a6c.mp4,0,train,train
2d1e248b-b695-4e32-92b8-67035b5e1823,2d1e248b-b695-4e32-92b8-67035b5e1823-d6ab5fb5-dcae-4011-b608-9a1554f3144a.mp4,0,train,train
2d1e248b-b695-4e32-92b8-67035b5e1823,2d1e248b-b695-4e32-92b8-67035b5e1823-e5f55dd1-b31b-4be4-9255-a2d0daa7a0cf.mp4,1,train,train
2d1e248b-b695-4e32-92b8-67035b5e1823,2d1e248b-b695-4e32-92b8-67035b5e1823-dedc1537-387a-4886-9457-eecc592a6bb7.mp4,1,train,train
2d3bd313-56f3-48db-89e3-444a815bdc84,2d3bd313-56f3-48db-89e3-444a815bdc84-026d6749-99df-42a3-9005-2e739c41846e.mp4,1,query,train
2d3bd313-56f3-48db-89e3-444a815bdc84,2d3bd313-56f3-48db-89e3-444a815bdc84-0ba3bba3-d724-44b2-b8fb-af19bb42247f.mp4,0,gallery,train
2d3bd313-56f3-48db-89e3-444a815bdc84,2d3bd313-56f3-48db-89e3-444a815bdc84-139e627f-7f42-4a66-9b05-4488497dfb8f.mp4,0,gallery,train
2d3bd313-56f3-48db-89e3-444a815bdc84,2d3bd313-56f3-48db-89e3-444a815bdc84-5d8fdb89-7710-43a7-b88e-b304091668b7.mp4,1,query,train
2d3bd313-56f3-48db-89e3-444a815bdc84,2d3bd313-56f3-48db-89e3-444a815bdc84-44bcc271-03e1-40d8-a642-2f16be95a400.mp4,1,query,train
2d7206b2-481f-433d-b853-72a326746d42,2d7206b2-481f-433d-b853-72a326746d42-dd9ef0ee-5887-4b6b-9e00-6edf14c701dc.mp4,0,train,train
2d7206b2-481f-433d-b853-72a326746d42,2d7206b2-481f-433d-b853-72a326746d42-de746323-f4d1-4dbf-aee4-fd7a330bc967.mp4,0,train,train
2d7206b2-481f-433d-b853-72a326746d42,2d7206b2-481f-433d-b853-72a326746d42-f8c7cc65-fa47-44f3-be7a-d22c8e5a4180.mp4,0,train,train
2d7206b2-481f-433d-b853-72a326746d42,2d7206b2-481f-433d-b853-72a326746d42-38588756-b034-42cb-9de0-e165120c4780.mp4,1,train,train
2dbca713-1943-46da-a6d6-c9613eb9ca84,2dbca713-1943-46da-a6d6-c9613eb9ca84-9814ee29-5bff-4880-acbd-3b1886e92539.mp4,1,gallery,train
2dbca713-1943-46da-a6d6-c9613eb9ca84,2dbca713-1943-46da-a6d6-c9613eb9ca84-b421078a-6d77-4909-a6e2-ce5d371f6f2f.mp4,1,gallery,train
2dbca713-1943-46da-a6d6-c9613eb9ca84,2dbca713-1943-46da-a6d6-c9613eb9ca84-55f35e80-33f4-4bb5-9a65-0b0779e3442a.mp4,0,query,train
2dbca713-1943-46da-a6d6-c9613eb9ca84,2dbca713-1943-46da-a6d6-c9613eb9ca84-78e69454-1a8f-4f52-8668-6c90eea5faf1.mp4,0,query,train
2dbca713-1943-46da-a6d6-c9613eb9ca84,2dbca713-1943-46da-a6d6-c9613eb9ca84-40ddb6f6-ea54-48df-b123-48939cd013c1.mp4,1,gallery,train
2dd4f690-a4d1-4e3c-a158-bca1a05889eb,2dd4f690-a4d1-4e3c-a158-bca1a05889eb-d5377ab7-ca69-4a1f-aec9-009996a03563.mp4,0,train,train
2dd4f690-a4d1-4e3c-a158-bca1a05889eb,2dd4f690-a4d1-4e3c-a158-bca1a05889eb-f7dd4981-ef5a-4737-ac2a-d3f473ea2e03.mp4,1,train,train
2dd4f690-a4d1-4e3c-a158-bca1a05889eb,2dd4f690-a4d1-4e3c-a158-bca1a05889eb-fb4868ff-a8ef-4947-a0e6-4e4e5ed6bcd1.mp4,0,train,train
2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb,2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb-546407c1-b0ad-45fb-a731-337db1eb59b5.mp4,1,query,train
2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb,2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb-add57189-22e3-46dd-bc94-5ce990cedc3f.mp4,0,gallery,train
