DOG_ID,BREED
96d8e3f9-c31d-4839-868d-59e62c31cc7b,Dalmation
753db105-c228-476b-87b4-8bdf22be1b22,DaschundPoodle
0c08a0ce-c99c-4e5d-84e1-58f7be37feb2,Dashchundcross
46df386e-3b53-4d3c-ad30-99f62b838f19,Dashund
87024bdf-6377-48f2-807b-14b78ccbe608,Dauchiund
851a5102-1859-4b6c-b117-ceb3f87b8ef8,Davshund
4a3f59a2-c79a-4103-a8a0-8851acaad52c,Doberman
829cfdc7-3e75-44b2-b8f1-0d9823a1d0ae,Doberman
63ec1843-b999-486b-a141-740bdf0e84b2,Doberman
c985f8c7-e607-4b75-8a23-8734035bb346,Doberman
e843c4e2-e065-4a41-9660-41a16d0328c9,Dontknow
cf7638a6-d9d5-434f-b4bb-8fb00b2f4c2b,Doodle
f6e5a61d-c5a2-49ef-97b3-5bf79459b560,Doodle
1dc9de4d-809d-4b18-921a-2404169b8244,DutchShepherd
11841d5a-d309-4157-9ce4-6aafc133a425,Dutchshepherd
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86,EasternEuropeanvillagedog
695541cc-87f0-499b-a562-f9c9daa9b2f6,EnglishBulldog
05ea301c-49f9-4aca-ab25-7961d872729e,EnglishBulldog
33f59909-e65d-47cf-9979-9453f38a9d57,EnglishBulldog
4b2a47cd-a5e6-4ce6-b688-85d49b1a8f8e,EnglishBulldog
e1d6c98b-f0a0-4be3-a56c-a3cbdb097304,EnglishBulldog
a7ed5746-8939-4371-b2cc-5b2f0effb800,EnglishCreamGoldenRetriever
448048e7-7f68-4665-8661-70564634db1f,EnglishSetter
712f9feb-20f8-40da-9246-8321a522bca4,Englishbulldog
6a510f98-6797-4edc-9b64-e49899fc1ae2,Englishbulldog
b663343b-467a-498a-9df8-73ef1b9556fb,Englishbullterrier
b42b0495-7978-4605-aa03-25dda518c503,Englishcreamgoldenretriever
f69ea69a-09e3-47e1-94b4-c4612a885330,Englishsetter
cbbeab11-0a05-40d2-b3bd-9472bf1a84e3,Englishspringerspaniel
76d3f62a-0b02-41c4-b6cd-e19fce8a9683,Englishspringerspaniel
3726719b-943b-40e8-a75d-775986506a5c,FaronersBodegueroAndaluzmixed
8fcadc31-5645-4c0f-b8ac-7e2512406cb5,FinnoisdeLaonnieandBouvierBernois
1d20c9ac-752b-42ed-9ba4-11a42001d409,Foxhound
73bf8bfe-97a5-4680-a6b5-de666c4bdddc,Foxterrier
0062cada-a402-41bb-980e-6ae5e0672440,FrenchBulldog
fa8cc252-5a9a-4ba6-857e-cb4867802c36,FrenchBulldog
9e36d6c3-96df-41a9-9586-640e4e372de5,FrenchBulldog
60fd9521-6fe5-45b5-a695-ead78cbb1c49,FrenchBulldog
3ec78367-98a5-4384-9a17-52a5507db851,FrenchBulldog
4442ddfd-ba4b-4f40-8d94-915a88fcd96a,FrenchBulldog
b0641d67-3a0c-4227-80a0-1a4bad818a38,FrenchBulldog
3708f435-f66b-4a86-bd81-e91ef77d1dca,FrenchBulldog
a61b868a-8837-4fe1-96cb-20560f991f8f,FrenchPoodle
0b5210db-9b55-46ce-8067-f0f4c60b9af1,Frenchbulldog
7de9ab60-376e-4577-b767-60c304c6b3ce,Frenchbulldog
88be0527-3234-4453-a91d-6f91f5880c48,Frenchbulldog
9d040ff3-fb14-4fbb-a871-4930931fd4ec,Frenchbulldog
c14e0dff-b37a-40b4-9d09-6f5f6882f76b,Frenchbulldog
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797,Frenchbulldog
7a1f4e9d-4bcb-4cf4-a29f-b40f383399a6,Frenchbulldog
1cd084b9-1c3d-4860-b629-ad1e6ea6f203,Frenchbulldog
c7cfb1e5-d241-4dde-a319-2369df1db64f,Frenchie
769b7673-3793-4336-a3d4-461ba033229e,Frenchieandbullymix
87d98653-9c41-45c1-b0a7-7ae448605870,GSD
f67494e1-74a6-46ab-8415-32e45ecea8dd,GermanShepard
eac0dad7-45a3-4f6d-b0c3-872e87988707,GermanShepard
2edc859f-b65a-4998-a3cb-403ac049d4eb,GermanShepherd
54e186a1-5c05-4627-9296-0ffba7368808,GermanShepherd
8408ecd5-8bdf-4ee2-abb3-a3be5dc623cc,GermanShepherd
0121a186-9c28-487e-a541-60fdeab21766,GermanShepherd
c06c6caf-88ec-4b58-8ab3-7e8427180fa5,GermanShepherd
608ce256-fa57-441c-8a10-82898e3ba8f0,GermanShepherd
1cfa2abb-230c-46aa-b379-216cf2d87fee,GermanShepherd
a7c77bc7-45fd-47a1-ac5a-6129e6e7b826,GermanShepherdHusky
eed2191e-7199-4c74-aaab-aad6764f75b5,GermanShepherdHusky
ddd5fd8b-ddd1-48f8-b9b5-166de545ae54,GermanShorthairedPointer
8cff006c-2362-45b9-b7f8-4ea239d8bba3,Germanhuntingterrierchihuahuacross
0a4c5688-f675-4bc1-9cf4-85aed3c6822f,Germanpointer
e1b3ab15-9b3f-441a-a20f-6742cc819419,Germanshepard
b9711a21-119b-44fe-aaa8-faf317d2560c,Germanshepard
abe8588e-ef29-47f6-8720-91d6ef2e8a11,Germanshepherd
0ed53a21-4b9e-4fac-82ec-cf91fab5f79c,Germanshepherd
65636a2c-6b48-44b0-ae72-39dbb2e52df0,Germanshepherd
5ba63114-3f11-4d58-beb2-f363c4fd0817,Germanshepherd
3f0c767a-c378-403a-94c9-d9963b5ffa85,Germanshepherd
c97d1386-8686-4a8c-8089-8761b0f5dccc,Germanshepherd
1747ddc7-82e8-4f54-9699-1bee70811f3b,Germanshepherd
3329673e-9105-4b1d-b432-b01d1b6f225c,Germanshepherd
689672dc-9ae3-41a1-96a6-7c60f83b23e2,Germanshepherd
fdfb0408-2be2-40f6-8125-2b8168ec3dfe,Germanshepherd
eea1e18f-1586-4dca-82f9-29cf8f10b140,Germanshepherd
083f5d75-8b5d-42b9-b170-6789af250a9d,Germanshepherd
5b347409-24b5-424e-a27a-3b1e180c4171,Germanshepherd
a60d1449-868f-4404-ba29-98fa5de365d0,Germanshepherd
2540e779-7d6b-4c3c-a124-eaabaaa65a2c,Germanshepherd
08b29bc1-97de-4ed0-862d-e57884674bec,Germanshepherd
a7093318-3d97-471e-9cbb-aa7e41da99eb,Germanshepherdhuskymix
6df0d156-456a-46e4-8bed-1b1c71fb7e4c,Germanshepherdmix
fae8e148-4e92-4f17-9796-5ddd390d541d,Germanshepherdmix
794fb2a7-3a34-4175-950b-771dbebf7cdc,GermanshepherdxSiberianhusky
a48f683c-3913-4b5e-9243-4cbe37a06312,Germansheppardmix
a0c52e37-80fe-43fa-939d-3646e4c903ca,GermanshorthairedpointerxHungarianvizsla
da2eff23-d5b9-45a9-9082-3d007574ed85,Germanshorthairpointer
77b9bfd0-5ffd-4f17-a595-666ac29e7724,Germanwirehairpointer
256196c7-0c8e-409d-a46f-4cb03e9fafba,GinnyGermanshepherdxkelpiePablomutt
253d1bfb-808f-4b87-91e8-a4f033b95b4b,Gokdendoodle
e4279b9d-8a2e-446d-b177-5784ca98f69f,Goldador
84c1062a-9163-4e4e-81d9-75c4b1545d60,Goldador
fb091590-92fb-490d-b499-b0e401d9e2ef,Golde
b351ec48-031a-4404-9aa9-60adff2ac0f7,GoldenDoodle
506cbcfd-c0d9-4781-8c43-c938ee1dbe20,GoldenDoodle
35edf48a-3815-438e-aeae-7bb5ea96472e,GoldenPyrenees
5f35eed6-ffb4-4928-ada1-99907dd6d76a,GoldenRetreiver
9e599d22-2613-486c-9393-8c9c4291e17b,GoldenRetriever
3b1e4347-4346-44e3-9876-34c2fc196abd,GoldenRetriever
15a4bfb8-fe80-4095-b01d-2c58f8a1e294,GoldenRetriever
0ecd83c0-7542-4cb3-8636-22a132751494,GoldenRetriever
92673b1a-0bf5-42a0-9f12-bd32247e6395,GoldenRetriever
e3cf918c-62af-4af1-baf5-a262ea9cae41,GoldenRetriever
1ea2470c-123a-4c5a-b7b8-784dc7a239c0,GoldenRetriever
9f74ab97-9e4b-48e5-adca-149b0be41c6a,GoldenRetriever
8d276e0c-e156-42af-a0d1-a878c9d9c2d6,GoldenRetriever
c9dc8631-a218-4a7f-8658-7048672020ed,GoldenRetriever
7395b95e-0c7c-45c6-9a73-5c4c72d4e9ac,GoldenRetriever
24901d90-079d-4e02-9179-dfa0390b6b7b,GoldenRetrieverEnglishPointermix
86bf4fe4-48de-4bd0-bfa6-146481a62e49,GoldenRetrieverXLabrador
42c75b92-ad7e-4da5-a367-581ee177dedd,GoldenRetrieverandGoldendoodle
24bc3ee1-4358-4a30-89e7-9ac1fc48924d,Goldendoodle
5866f01e-9d74-40d2-87a7-6845b104b0e8,Goldendoodle
5780cf06-4e3b-4595-bf43-096d6642ef61,Goldendoodle
f6ec54bb-bfd3-4273-969e-2068647b2690,Goldendoodle
286b836f-f876-440e-b4e7-17c90d59788c,Goldendoodle
ecba0f27-d896-47bc-b1c1-ed7073b36b48,Goldendoodle
019aa747-9061-41a1-bc4a-7dbf0755416d,Goldendoodle
cc6e4f86-41c8-46b3-8e70-53f7da848ae7,Goldendoodle
cd9a1d5d-09d8-40ce-b171-17cd07a3c177,Goldendoodle
89719521-dd55-49c6-befa-dfa46ff83506,Goldendoodle
4e6f21e2-89e7-4d9e-a9c5-1e4a8f23f60d,Goldenlabretrievermix
91b11058-e102-499b-a525-efdd9deb7fb7,Goldenretriever
50f7b690-1089-4aa4-aedd-0ddd2e05e207,Goldenretriever
0d42dc49-b0c5-47bd-8054-79ac63b2c389,Goldenretriever
737b7532-f550-4af0-9e4f-903d6cb3927b,Goldenretriever
8e565967-f784-49cd-94db-32ecb3b69c35,Goldenretriever
89b8b288-5a69-4b14-878f-378c942b0df4,Goldenretriever
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,Goldenretriever
ed4c496a-63bf-48b2-b088-0d0223777edf,Goldenretriever
3cbe6276-6e28-4395-aa6e-246a5504169f,Goldenretriever
c8fc270c-babf-49ff-9288-431aa9c42026,Goldenretriever
85fbb278-1713-42ff-9c7f-b918c74b74e6,Goldenretriever
9473ccc3-c6b0-4a5e-85f4-52055c184568,Goldenretriever
3bb689a6-ceab-416c-a2e7-1767cbbfe952,Goldenretriever
ce06acd7-4153-4242-b6fb-81b86cd56f96,Goldenretriever
962f207c-6f4c-410c-b248-23063f4d279d,Goldenretriever
5b8036a8-25ac-4ed9-aed1-009ae4f73bbd,Goldenretriever
e9f6d27e-d492-4992-8088-ff0e6939f0c1,Goldenretriever
b1c1043a-1da5-4da1-a671-cef64c114ba4,Goldenretriever
b000a50d-e5a9-4293-a58c-af51b13177a6,GreatDane
4b9bbeb5-6fb0-4c82-8af1-fcffdf23847c,GreatDanemastif
60876670-e110-450c-8c8f-e0f5f9131008,GreatPyrenees
27df008d-b781-4109-bdf9-bbb459736d32,GreatPyrenees
b0e09ec6-05aa-4ae7-94d8-5ae8a58053fc,GreatPyreneesMix
21138677-8a2a-479d-b7ee-1acaffeca3c4,GreatPyreneesandAustralianShepard
ff11a47c-c8ee-4594-b06d-52fbb7304679,Greyhound
e4998af3-c06c-40d0-ba2f-6f38afbb0cf6,Greyhound
f579edee-1d9c-46a8-82a5-1d8e54caa24f,Greyhound
da4efa3c-6b8a-44fa-8bd0-4bf849cf3a48,Greyhound
7faa5277-892b-4053-b75a-b4a596458f4d,Groodle
b3a0966f-f13f-4245-ad4a-4710ac6ff17f,Gs
c7596ae8-d33d-46c7-a3e6-ac2aef15402b,HUSKY
883da20a-438a-4fa5-bd6f-b680ab7d973c,HalfGermanShepardandhalflabordoodle
693e891a-b1d1-4dbf-b537-74475b4d50ba,HalfGreekkokoniandhalfunknown
cbdcd367-6d10-4d7d-817f-e8fe0f533a56,HalfbreedRottweiler
773c55a4-20ee-4005-a1d6-f855b06446bf,Havachon
633058fe-434c-41d1-a993-66814ef9d446,Havanese
7833059f-8985-4317-a614-1918e153eb07,Havanese
d642f021-9c50-485f-9669-97ee8a9fe37c,Haveshire
886faa96-de4c-4d71-863a-50250a5fb0b0,HeelerChihuahua
8a979f47-bde3-4743-8d4a-a662ffa920e2,Hound
32f75387-d535-42d8-acb5-b1c7334384d4,Hound
77eb8911-1a36-485e-ac9d-dd03d4ac7567,Hound
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,HoundHusky
44ea852d-5f93-4223-b2bd-6867f12b9d08,HoundMix
ca4e2454-7f0d-4d05-b4df-cf4359040715,HuntawayXHeading
8d26c3c4-5ea8-4b21-b8c5-9074557cb781,Huskey1stdogandgoldenretrieverboxermix2nddog
ec51676f-cc0a-406a-aaf0-08888b0474f6,Husky
32b812e2-7d68-4389-a9f4-a017fe889def,Husky
0953e911-f56e-4f29-93e4-866fb8ce6479,Husky
4b928345-b7e7-4978-bb69-77978393f3ab,Husky
c677fbaf-5e5e-446a-9353-ddf72e4d98c6,Husky
5b07f0f2-c936-4b53-b9a8-50d442516384,Husky
60967a26-2ccc-46e0-ac9c-e6b8afec79c8,Husky
9f554fc9-5215-405c-ae38-be92a81b72cd,Husky
51a316d7-7c1d-4294-a005-700299670262,HuskyGermanShepherd
8fbd789f-7f97-49a1-a754-a4a80c1f9e94,HuskyXBroderCollieXKelpie
a0cd92a8-c3ee-4f10-9440-60585bad085f,Huskycross
b2c7f2d6-ee3e-49da-8cfa-a1b7ff241e9f,Huskymix
5b923cc1-3989-4901-90c7-23b193810fbc,Hybrid
51123935-0f20-41c1-8df4-5ca723a0ead3,Indi
ac0d4962-fcc1-495a-a941-02e8ed534ea8,IrishSetter
d219a58a-c0a8-476d-a339-4510314a76cc,Irishdoodle
0328c4c1-5987-4e73-b5ef-fb0195efee76,Irishwaterspaniel
a6fccdd1-eef1-4ed6-814c-4ce71d0937d7,Italianbloodhound
a5cd3878-61f6-4bc8-ad4c-1173755c21d5,Italiangreyhound
b7fa34c0-ae6c-47eb-bc61-d29f7c6fb4e0,JackChi
edbb2dff-3577-4f3e-b2e2-b16492567a27,JackParsonRussel
808c77da-efe9-4fb6-adc3-5af1f34cd134,JackRussel
b79e5087-f004-4df2-a29a-69fe06cc39d6,JackRussell
a660484f-89e3-437f-9c72-bc4b0dfc3850,JackRussell
2dbca713-1943-46da-a6d6-c9613eb9ca84,JackRussell
39ddfa8d-ea9c-4c55-a52b-77360370c89a,JackRussell
5b518bc0-5068-4fdd-9e5e-e40738307e60,JackRussell
7c1a2fa7-6f35-43f4-a101-ec3131c63f65,JackRussell
73b24141-cd75-471b-abf5-af19bcb22a96,JackRussell
bebabce4-75e4-49e5-a77e-63a616b48866,JackRussell
f28e319c-1f5a-45c1-b0c4-83561c04f9fc,JackRussell
5cd6361a-cae5-4450-8f08-90f9b8396cd9,JackRussell
6f62edd2-f4a6-49a8-8be0-bbc694069d22,JackRussellCross
d54b55ac-a6e4-45be-b918-8a20c72a9a0d,JackRussellTerrier
119beaed-542e-4251-be28-abc4ddc430ca,JackRussellTerriers
5fece7f7-14a9-41e4-a95e-fd09fb811e54,JackRussellcross
a0ccac4a-a100-4a12-b459-ff9f70cd075d,JackRussellpug
1cbb6c8c-dee6-4cfa-be51-87a01831b80d,JackRussellterrier
827c04c5-9a0e-4bff-b830-4613d2eebb59,JackRussellterrier
e1b709b4-1978-4e49-870b-b2558e67805c,JackRussellxChihuahua
8971978d-2e9b-4e9f-a459-e18296002992,JackRussellxpug
25df5dca-7e8f-472f-a7b4-e925162356cd,JackRusselxyorkie
12503ed3-be55-4044-ae71-23b52149f465,Jackapoo
fb05c4e1-ebee-472b-8608-363ee55a1bde,Jackapoo
2331506d-e4e2-484f-a8bc-c05c70e4646d,Jackrussel
4dde8ab2-ca49-4bdb-b124-6123ff269151,Jackrussell
12154bdf-0dfb-4ac3-856e-b6978d6f9329,JapaneseSpitz
ceadb506-ce2f-4297-b6ba-780bd16fff5d,Jug
5fec6e99-8e3d-4229-8201-e2dce3664f2c,Keeshond
5ed8d62f-f40f-496c-bb1a-926be5346c1f,Kelpiex
6c29c5c4-bf7b-4201-ba6a-130e656c003e,KingCharlesCavalier
e306d95c-3bcc-4ef4-af5e-ceee9f08fdf6,KingCharlesCavalier
cfb77e32-4b74-4ba8-9c61-f3676bf0acd3,KingCharlesCavalierSpaniel
7beeb1f6-2e4f-4d4e-ace4-e7db94a576f9,Kokonimix
8ebafb0f-e756-45bd-9449-3bd83ecca29e,Lab
f631e59c-0211-408c-9b70-c92728f46623,Lab
d7d37861-d923-448b-9b87-04269789178e,Lab
160cce3f-3f30-43fb-9b76-13a61bc8a944,Lab
8bfaebcb-6bf3-4b90-9bdc-f13b685e4394,LabHeelerMix
162bf965-129e-46dc-82a1-7192589f2445,LabPitbullmix
9724b29d-fea4-43e8-bd77-e4672226fcb7,Labernese
53b8806a-7a79-4cac-8c74-ce17634b4f5e,Labmix
9cc73004-016a-4c9e-8422-25d19e67149d,Labmix
79b806f0-0fed-40b9-9991-fe68a50c8cf1,Labmix
25874d4d-1360-457f-8ddf-7258cc3bf885,Labmixandunknownmix
80806da5-843b-4b2b-8b14-fb544869d3e1,Labpitmix
34592a1a-8418-4228-b6ef-d1a5421fb706,Labradoodle
1f1e1ada-4fbc-4696-8eb7-8ccde4d7c685,Labradoodle
89622a87-7dee-4b68-8d17-906eda9911a9,Labradoodle
8be9487f-3fca-40fe-b4ea-1b79f3ced846,Labradoodle
fcfbfebd-edee-4205-8ca5-76f92fad0985,Labradoodle
e22ebc5a-5e7b-4dfa-80af-ed67e21a4df1,Labradoodle
223f67b4-92ea-42a0-ad4b-5f46c9bd6792,Labrador
4f03a3f2-dd29-4634-830f-88b308bfb351,Labrador
5b1a5163-cdc5-4c35-9bc9-bbb427b7821f,Labrador
3f5b3554-1a75-4b91-8d3a-36920690b78b,Labrador
40a66516-028e-41e4-9e79-b8db2421e42b,Labrador
277a4ce9-4bd2-44f8-acde-3afb4734ab05,Labrador
3391110e-3f9d-4520-8816-6624906338a3,Labrador
e2db5c48-d1fa-47ac-8729-1a33a68523a1,Labrador
df5572fd-c450-4ea4-b9c9-5b55713dc931,Labrador
4d35ce96-67dd-4cfc-97a3-05627b10b35a,Labrador
cc8fb90d-3c4d-4eb2-b49e-3134a96a19ea,Labrador
a0acdd7f-bc30-4b91-953f-5bb74cef04b4,Labrador
19087e60-1a0e-4bca-a2d9-b1ad03691ab3,Labrador
b606c056-2be7-46a6-b5f7-9aeff523f1e9,Labrador
20b9a974-35b4-4584-a1ba-676f13be7c92,Labrador
683b374f-ccdb-4eb2-9c13-53e649fdedb4,Labrador
121f57cd-9f77-4d78-9068-3f5127858dff,Labrador
d8b70e5b-2b21-4994-9f1f-be0075608f13,Labrador
56615f08-8bef-4bf9-ba75-d415e5273113,Labrador
dd72c896-4360-46e4-bc2b-f424da65e8f1,Labrador
dc2f9579-f619-4322-8a43-e2204485a935,Labrador
433ea826-99f4-41db-9d67-6da014bb87df,Labrador
2a0c5dd7-368b-4409-b3be-75c2ff0ff425,Labrador
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,Labrador
e86e8a82-709b-43db-846c-080ccd255533,Labrador
924dca47-b37c-444b-a3bc-3fd061fea006,Labrador
2275b31e-71cb-4f0c-bc96-5d68512c5a28,Labrador
69051add-780a-4d94-badc-5db73c898c08,Labrador
60d39f72-7d4e-42c7-b316-b6a7d5e35562,Labrador
3181da5d-5d72-4fb6-8a33-a4b04c4f5d70,Labrador
02bb0cf2-0727-4b9a-a6d6-cf813387fe64,Labrador
b03495e4-c88d-4154-93f4-addacde6de47,Labrador
bab3d69f-dad4-407c-97aa-88998ebc6627,Labrador
c1c836fd-080a-4827-b9ea-2cf475c3ae69,Labrador
73ce69bf-1392-400c-89a0-4e7affd7cbbf,Labrador
7dbb55bb-1500-4c21-95a3-6be8ca8d749e,Labrador
e5085eb3-8806-456b-88ac-a20c2f358a6f,Labrador
48ae4f6c-e0dd-4505-8117-d63713167e92,Labrador
08e0df91-60b8-4c26-aab0-6d6010aad7d4,Labrador
56f31144-7d4e-4db7-8fba-f4af89739c02,Labrador
46f2949c-705f-4c99-bc9c-f32876174c81,Labrador
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f,Labrador7
f434ae6e-964a-4c6e-aec6-488399584c45,LabradorCollie
8dc768d8-f40e-4372-877c-c9003a27d1db,LabradorRetreiver
635fe928-d560-4277-a9fd-e69d97f931c5,LabradorRetriever
7f418b16-76d1-41fd-b0bd-3bf336a87fa3,LabradorRetriever
61642b32-7d20-469c-a102-2281656c9180,LabradorRetriever
38c2af2b-9362-4467-942c-6b678f0d5951,LabradorRetriever
9980a7f0-0bee-4399-accd-9d50cc0d6a7d,LabradorRetriever
c7e22cb9-9443-48f4-97a1-fcddfaebaf37,LabradorRetriever
0f554cfa-ec3a-41fb-b10c-b1eff03bf969,LabradorRetriever
bb1c9ee4-0a08-4d68-9ddd-b8f173281c94,LabradorRetrievermix
d29d9dc0-02c4-4f7d-8c22-757ec89831b3,LabradorXcollieXspringerXcorgi
b535294d-78ce-4693-8584-d21ee7a5b5e4,LabradorandMixed
6c8e2de8-b234-4dde-b47a-de04169c883d,Labradorcross
3473edb0-978b-4325-aa0d-0781547ea2b5,Labradorcross
d57a3973-248a-4ef0-8582-f5ad963f9cc8,Labradorretriever
9ca25c5a-8163-48a9-a109-d06bd08723d3,Labradorretriever
9e85d69e-7742-4adf-814d-1be5d5345929,Labradorretriever
6e87c69a-e828-4afa-8163-e10c4d0f6584,Labradorretriever
eced3648-89e8-4fe9-9296-970b3dee6458,Labradorretriever
461a4843-8e88-4eea-9a82-a2f000a7db46,Labradorretriever
f0345721-6ad7-48d7-9ed1-a8cca32249a8,Labradorretrieverbullterriermix
103f43db-a710-44f9-8a7f-5607cc571dd2,Labradorretriver
2925d92d-ee80-4889-948d-293a0564279d,Labradorxpoodle
ba4deb55-bac7-404d-a818-cf54508f3ce2,LabxSBT
3f0dc7fd-ae4b-41e4-8045-620a45fe9075,LagottoRomagnolocrossEnglishSetter
a6a081b1-be19-481a-951a-6b3761f63553,Lashon
8ca3c0e7-ff17-4c02-8b82-dde6657ce029,LhasaApso
bed0f71c-e476-4bd0-a9f5-722e1be62aa1,LhasaApso
8c72faaf-8b26-496c-8248-eea7511e4e47,Lhasaapso
d046314c-a4f3-4389-a34e-cf042993440f,Lhasaapsu
b70fb590-2a9f-4449-b98e-fd6080375e50,LongCoatChihuahua
c986fa19-38b1-4e46-8ec1-ff9dea7c2965,LonghairGermanShepherd
51a8bfe9-35a9-49ee-989c-07406e161bca,Lurcher
9602a94f-8cde-44d3-971e-a4067c0313b8,Lurcher
d042a04f-9f80-4888-a7c6-f06a972c7893,Lurcher
c7c17960-f6f9-43d9-8d23-f60a6c82bb44,Lurcher
649b4b97-a590-40b5-b252-ff71f231b16e,Lurcher
05a2defc-c34a-4834-ae46-3d13b7e72dca,Maltese
ff0cf2f8-7696-4086-b774-a1d83b21ca9a,Maltese
4caa79f5-1db2-4333-8f31-3b56ab12b703,Maltese
f1e8a57a-d8dc-486a-ab4b-1e1697efd357,Maltese
5e56ead4-72f4-4a23-a8ca-caa6be270aee,Maltese
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a,Maltese
6a16c3bc-6081-48cf-a503-52c0a3cf70d4,Maltese
12442dfc-3032-4d4d-8744-f88632e61efa,Maltese
045b9daa-f5f1-4b72-aef3-662462e86928,Maltese
d9ec63ef-4825-483c-932a-e42d21ec855d,Maltese
c28d6906-161c-4f86-88ad-df1292c00c4b,MalteseBichonfrisecross
e2def069-6e31-4606-b8ae-bd4241c92266,MalteseLonghairchihuahua
0a083e0e-3fbc-4967-a90d-1e3828312a0e,MalteseMix
67994db3-b818-471f-9b14-59715736e0c9,MalteseYorkerTerrier
90f457c2-1f49-4930-abb7-95b73df58ffe,Malteseandbichonfrisemix
60a8036e-9c04-4191-b8c5-8b6456eb9646,Malteseandpodlemixed
806a2e67-43cf-43b8-8bcf-441fc3bdbd41,Malteseandyorkiemix
5df50194-07de-4e5b-8e6a-bd383fc88e88,Maltesegriffon
2c5ecb4e-a0aa-4f38-a212-1c5ea22bd0f4,Maltipoo
6ab9f701-e577-4150-9c53-615f048fb24e,Maltipoo
d87c8deb-e291-4a67-8183-f20b372c15eb,Maltipoo
0b940f58-b849-4305-8325-c4fe3af85d19,Maltipoo
27addb80-1c15-4c4b-a957-6cf3cd8cbd9f,Maltipoo
b1269069-3818-4ee1-af15-a3e9d1addaa9,Maltipoo
ce261509-516b-4937-841a-701f58986832,Meanec
ffbabb19-1d03-42ea-ae71-23c9febb37d2,Meanek
8c8cff68-66ae-4381-b3bc-457d5666ef46,Meticcii
98e52971-93ec-4af7-953c-9e04629eead3,MinPin
8cc4ded5-1504-4137-b769-b68cd9a7572e,MiniAustralianShepherd
35574318-54db-4211-a765-8c7963037e07,MiniBully
31270623-1bb7-441a-a030-f8bc81b95a5d,MiniMaltese
be3b4313-c3ae-4bbb-9c89-ba34f17e67b3,MiniPomeranian
304ab76a-40c3-4b90-b904-8a37466ac1bb,MiniSchnauzer
d94e3e90-b450-4afa-9e99-11a4b84abb7f,MiniSheepadoodle
0ec511ac-fa83-4d06-8965-d6fc5885de7a,MiniatureAmericanEskimo
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf,MiniatureAmericanShepherd
a79f2595-3297-4436-976a-f4f75493c6d2,MiniatureAustralianShepherd
bd428c27-7f61-443c-a917-3969290ae317,MiniatureDachshund
7dbda1b8-7293-414b-ac4b-86a7c490b6a3,MiniatureDachshund
50d902ec-d721-4027-b697-0f9c43bc6fed,MiniatureDachshund
a170092d-b28f-42df-8657-1a7243721938,MiniatureDaxon
4f9df08c-59ea-4b22-b6c9-e42eaae6bee3,MiniatureGoldendoodle
f9b107ba-329a-4f90-adfb-11599bc93948,MiniatureGoldendoodle
901d60d5-1727-4c1a-b6b5-34a0bb44fb62,MiniaturePoodle
cc2ab761-1cda-4334-982a-20d7785a4676,MiniaturePoodle
02783867-d280-4ebd-bd52-cf97fe7b50e9,MiniatureSchmauzer
d6d72a97-b077-4446-b8ec-3a88573ad88b,MiniatureSchnauzer
a27cebb5-28cf-4de4-85ac-21b7a0675d75,MiniatureSchnauzer
7690c356-bbce-4ed2-8e74-6ccebe6cf11f,Miniaturedachshunds
54cbfe99-a6d7-4066-932a-d6f237d4bdab,Miniaturedachshunds
c8fea4ce-0357-4d2b-a40d-274fab2a8cdb,MiniaturedachshundxChihuahuaxJackRussell
50b375b8-be41-41e2-ade5-2e435e8899eb,Miniaturelabradoodle
c80ed64b-f54b-40f1-ae91-994653a341e4,Miniaturelonghaireddachshund
e4139ff8-7db7-4f9f-8157-8140298ebde5,Miniaturepoodle
bdbb48f8-3702-4765-8c56-ae152bb9ab8d,Miniatureschnauzer
e6347ebe-81f0-4eaf-9bdd-e507fae4cf34,Miniaturesnchazuer
1e7b3c90-7839-4571-973f-d035a8dd1150,Minidachshund
beb0cdc4-b38b-441d-a5c8-31ed3d758eb5,Minilabradoodle
6d5d7588-1236-4f23-b924-48d5b07921e9,Minipin
710030a3-64dd-4dd8-80ae-39354c048b98,Minischnauzer
136e375b-d992-4618-a9a4-8364d2391ff7,Minischnauzer
cb262afb-516c-487d-9aa1-6056d2b4b9b1,MiserHuskybulldog
c11f449e-2dd8-435c-9331-2d2ae409ae23,Mix
df67370f-97a9-462e-b0d4-804a4e194759,Mix
e0553a69-3fca-42ce-8bbc-6ab784b7169c,Mix
6731af58-e6e3-4732-9e4c-3ebebf657c24,Mix
e1fad563-cbe1-4b3f-ae71-27bd3200be8d,Mix
7fdeb5e8-cf93-43b8-b436-2b503dd6c048,Mix
2545c72d-a1f9-4d8d-822d-79e3422afeea,Mix
03e2f691-7b5a-4923-bf5e-6b09d3f0e2e2,Mix
654c3d7d-6e2b-4083-b075-b29fdb693ca3,Mix
70c4d0e4-0656-4a3f-a6c8-80889586ab3f,Mix
